Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
 -99.972147222222;NO2;Sinaica Mexico;ppm;0.01087;2024-03-08T01:30:00+05:30;Mexico
 -98.77797222222202;NO;Sinaica Mexico;ppm;0.0030436666666666698;2024-01-16T22:30:00+05:30;Mexico
 -98.151722222222;O3;Sinaica Mexico;ppm;0.0273341414141414;2021-09-23T22:30:00+05:30;Mexico
 -104.69297500000002;O3;Sinaica Mexico;ppm;0.018215;2024-03-04T10:30:00+05:30;Mexico
 -103.26397416667;NO2;Sinaica Mexico;ppm;0.013199;2021-03-16T21:30:00+05:30;Mexico
 -99.75275;NOX;Sinaica Mexico;ppm;0.008;2024-02-19T02:30:00+05:30;Mexico
 -99.34375999999999;PM2.5;Sinaica Mexico;µg/m³;19.3062222222222;2024-03-03T03:30:00+05:30;Mexico
 -103.32652861111;PM2.5;Sinaica Mexico;µg/m³;20.861;2024-03-02T12:30:00+05:30;Mexico
 -94.427416666667;CO;Sinaica Mexico;ppm;0.0;2024-02-16T00:30:00+05:30;Mexico
 -98.57769444444399;NO2;Sinaica Mexico;ppm;0.006156;2024-03-02T02:30:00+05:30;Mexico
 -100.24916666667;O3;Sinaica Mexico;ppm;0.055;2024-03-02T00:30:00+05:30;Mexico
 -100.24916666667;NO;Sinaica Mexico;ppm;0.0105;2024-03-02T00:30:00+05:30;Mexico
 -100.07852777778;NO2;Sinaica Mexico;ppm;0.010199999999999999;2024-03-02T00:30:00+05:30;Mexico
 -100.09555555556;NOX;Sinaica Mexico;ppm;0.0402;2024-03-02T00:30:00+05:30;Mexico
 -100.24944444443999;PM10;Sinaica Mexico;µg/m³;141.0;2024-03-02T00:30:00+05:30;Mexico
 -100.43759722222;SO2;Sinaica Mexico;ppm;0.01383;2024-03-01T10:30:00+05:30;Mexico
 -103.326389;PM2.5;AirNow;µg/m³;79.5;2024-03-01T04:30:00+05:30;Mexico
 -95.223111111111;PM10;Sinaica Mexico;µg/m³;37.0;2024-02-29T21:30:00+05:30;Mexico
 -102.295825;PM2.5;Sinaica Mexico;µg/m³;111.83;2024-02-19T20:30:00+05:30;Mexico
 -102.295825;SO2;Sinaica Mexico;ppm;0.0;2024-02-21T18:30:00+05:30;Mexico
 -102.295825;NO2;Sinaica Mexico;ppm;0.0221;2024-02-21T18:30:00+05:30;Mexico
 -103.41643083333;PM2.5;Sinaica Mexico;µg/m³;51.507;2024-02-24T10:30:00+05:30;Mexico
 -89.624811111111;O3;Sinaica Mexico;ppm;0.0349363734;2024-02-22T09:30:00+05:30;Mexico
 -101.35582777777998;NOX;Sinaica Mexico;ppm;0.02282;2023-06-14T07:30:00+05:30;Mexico
 -101.60216666666999;NO;Sinaica Mexico;ppm;0.00878;2024-02-20T13:30:00+05:30;Mexico
 -99.68348888888899;NO2;Sinaica Mexico;ppm;0.033;2024-02-20T10:30:00+05:30;Mexico
 -98.150011111111;NO;Sinaica Mexico;ppm;0.0017778794679427;2023-12-16T00:30:00+05:30;Mexico
 -98.74;PM2.5;Sinaica Mexico;µg/m³;23.0;2023-11-21T21:30:00+05:30;Mexico
 -100.95333333333;SO2;Sinaica Mexico;ppm;0.0039373;2023-10-05T00:30:00+05:30;Mexico
 -93.114944444444;SO2;Sinaica Mexico;ppm;0.0010947700870782135;2023-10-07T08:30:00+05:30;Mexico
 -99.030555555556;CO;Sinaica Mexico;ppm;1.1;2023-09-27T20:30:00+05:30;Mexico
 -99.046175833333;SO2;Sinaica Mexico;ppm;0.003;2023-09-27T20:30:00+05:30;Mexico
 -99.24361111111101;O3;Sinaica Mexico;ppm;0.019;2023-09-27T20:30:00+05:30;Mexico
 -98.886111111111;NOX;Sinaica Mexico;ppm;0.087;2023-09-27T20:30:00+05:30;Mexico
 -99.207777777778;NO;Sinaica Mexico;ppm;0.004;2023-09-26T21:30:00+05:30;Mexico
 -99.2041;O3;AirNow;ppm;0.026;2023-08-30T16:30:00+05:30;Mexico
 -99.0303;O3;AirNow;ppm;0.021;2023-08-30T16:30:00+05:30;Mexico
 -98.912;PM10;AirNow;µg/m³;20.0;2023-08-30T16:30:00+05:30;Mexico
 -99.2917;O3;AirNow;ppm;0.018;2023-08-30T16:30:00+05:30;Mexico
 -99.1571;NO2;AirNow;ppm;0.023;2023-08-14T20:30:00+05:30;Mexico
 -99.1571;SO2;AirNow;ppm;0.001;2023-08-14T20:30:00+05:30;Mexico
 -103.53480555556;O3;Sinaica Mexico;ppm;0.0082864;2023-01-17T21:30:00+05:30;Mexico
 -103.29661666667;PM10;Sinaica Mexico;µg/m³;20.62;2021-09-13T21:30:00+05:30;Mexico
 -104.91018055555999;CO;Sinaica Mexico;ppm;0.502;2021-09-23T22:30:00+05:30;Mexico
 -100.33229166667;SO2;Sinaica Mexico;ppm;0.00218;2021-09-23T16:30:00+05:30;Mexico
 -99.340055555556;NO2;Sinaica Mexico;ppm;0.00725305555555556;2021-09-21T10:30:00+05:30;Mexico
 4.931691;PM1;airgradient;µg/m³;19.50446430842082;2024-03-21T13:30:00+05:30;Netherlands
 4.83819;CO;Netherlands;µg/m³;-995.0;2021-04-21T02:30:00+05:30;Netherlands
 4.83819;NO2;Netherlands;µg/m³;-995.0;2024-03-20T21:30:00+05:30;Netherlands
 4.64232;PM10;Netherlands;µg/m³;14.67;2024-03-20T21:30:00+05:30;Netherlands
 4.60199;CO;Netherlands;µg/m³;0.2704;2024-03-20T21:30:00+05:30;Netherlands
 4.60199;SO2;Netherlands;µg/m³;2.3;2024-03-20T21:30:00+05:30;Netherlands
 4.87016;SO2;Netherlands;µg/m³;1.2;2024-03-20T21:30:00+05:30;Netherlands
 4.77348;PM2.5;Netherlands;µg/m³;6.1;2024-03-20T21:30:00+05:30;Netherlands
 5.856939999999999;NO2;Netherlands;µg/m³;-995.0;2024-03-20T21:30:00+05:30;Netherlands
 4.77077;PM10;Netherlands;µg/m³;22.6;2024-03-20T21:30:00+05:30;Netherlands
 4.58006;NO2;Netherlands;µg/m³;33.5;2024-03-20T21:30:00+05:30;Netherlands
 6.0424;NO;Netherlands;µg/m³;-995.0;2024-03-20T21:30:00+05:30;Netherlands
 4.47992;PM10;Netherlands;µg/m³;35.15;2024-03-20T21:30:00+05:30;Netherlands
 4.47992;PM2.5;Netherlands;µg/m³;8.7588;2024-03-20T21:30:00+05:30;Netherlands
 34.69346;O3;Israel;ppm;0.0148;2019-04-04T02:30:00+05:30;Israel
 34.57757;O3;Israel;ppm;0.0116;2019-04-04T02:30:00+05:30;Israel
 34.97059000000001;O3;Israel;ppm;0.023;2019-04-04T02:30:00+05:30;Israel
 35.03613;O3;Israel;ppm;0.003;2019-04-04T02:30:00+05:30;Israel
 34.68428;O3;Israel;ppm;0.0115;2019-04-04T02:30:00+05:30;Israel
 34.68428;NO2;Israel;ppm;0.014;2019-04-04T02:30:00+05:30;Israel
 34.89895;CO;Israel;ppm;0.1;2019-04-04T02:30:00+05:30;Israel
 34.96067;SO2;Israel;ppm;0.0;2019-04-04T02:30:00+05:30;Israel
 35.06984;O3;Israel;ppm;0.0083;2019-04-04T02:30:00+05:30;Israel
 34.82837;CO;Israel;ppm;0.5;2019-04-04T02:30:00+05:30;Israel
 34.804660000000005;O3;Israel;ppm;0.0099;2019-04-04T02:30:00+05:30;Israel
 34.98675;CO;Israel;ppm;0.7;2019-04-04T02:30:00+05:30;Israel
